ID_POSLA,VRSTA_KUPOPRODAJNEGA_POSLA,DATUM_UVELJAVITVE,DATUM_SKLENITVE_POGODBE,POGODBENA_CENA_ODSKODNINA,VKLJUCENOST_DDV,STOPNJA_DDV,DATUM_IZTEKA_LIZINGA,DATUM_PRENEHANJA_LIZINGA,OPOMBE_O_PRAVNEM_POSLU,POSREDOVANJE_NEPREMICNINSKE_AGENCIJE,DATUM_ZADNJE_SPREMEMBE_POSLA,DATUM_ZADNJE_UVELJAVITVE_POSLA,VRSTA_AKTA,TRZNOST_POSLA,LETO_x,RPE_OBCINE_SIFRA_x,SIFRA_KO,IME_KO,OBCINA,STEVILKA_STAVBE,STEVILKA_DELA_STAVBE,PARCELNA_STEVILKA_ZA_GEOLOKACIJO,INTERNA_OZNAKA_DELA_STAVBE,EVIDENTIRANOST_DELA_STAVBE,NASELJE,ULICA,HISNA_STEVILKA,DODATEK_HS,STEVILKA_STANOVANJA_ALI_POSLOVNEGA_PROSTORA,VRSTA_DELA_STAVBE,LETO_IZGRADNJE_DELA_STAVBE,STAVBA_JE_DOKONCANA,GRADBENA_FAZA,NOVOGRADNJA,PRODANA_POVRSINA,PRODANI_DELEZ_DELA_STAVBE,PRODANA_POVRSINA_DELA_STAVBE,PRODANA_UPORABNA_POVRSINA_DELA_STAVBE,NADSTROPJE_DELA_STAVBE,STEVILO_ZUNANJIH_PARKIRNIH_MEST,ATRIJ,POVRSINA_ATRIJA,OPOMBE_O_NEPREMICNINI,DEJANSKA_RABA_DELA_STAVBE,LEGA_DELA_STAVBE_V_STAVBI,STEVILO_SOB,POVRSINA_DELA_STAVBE,UPORABNA_POVRSINA,PROSTORI_DELA_STAVBE,POGODBENA_CENA_DELA_STAVBE,STOPNJA_DDV_DELA_STAVBE,E_CENTROID,N_CENTROID,LETO_y,RPE_OBCINE_SIFRA_y
356317,1,18.12.2017,07.11.2017,65000,0,,,,,1,15.04.2025,18.12.2017,1,1,2017,70,659,TABOR,MARIBOR,2868,7,,,1,MARIBOR,REGENTOVA ULICA,12,,7,2,1975,1,,,56,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,55.6,52.9," Klet, shramba | Odprt balkon",,,549522.59,156171.49,2017,70
356323,1,18.12.2017,07.11.2017,60000,0,,,,,0,15.04.2025,18.12.2017,1,3,2017,70,659,TABOR,MARIBOR,3639,1,,,1,,,,,,13,1910,1,,,61,1/1,,,,,,,,1271401 - Drug kmetijski del stavbe,pritličje,,61.2,61.2,-,,,549852.3,156232.96,2017,70
356323,1,18.12.2017,07.11.2017,60000,0,,,,,0,15.04.2025,18.12.2017,1,3,2017,70,659,TABOR,MARIBOR,2836,2,,,1,MARIBOR,ZAGATA,5,,,13,1910,1,,,86,1/1,,,,,,,,1271401 - Drug kmetijski del stavbe,klet,,86,86,-,,,549838.38,156239.65,2017,70
356323,1,18.12.2017,07.11.2017,60000,0,,,,,0,15.04.2025,18.12.2017,1,3,2017,70,659,TABOR,MARIBOR,2836,1,,,1,MARIBOR,ZAGATA,5,,,1,1910,1,,,189,1/1,,,,,,,,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,pritličje,5,188.5,0, Odprta terasa,,,549838.38,156239.65,2017,70
356334,1,18.12.2017,06.11.2017,40000,0,,,,,0,15.04.2025,18.12.2017,1,1,2017,70,658,KOROŠKA VRATA,MARIBOR,2171,107,,,1,MARIBOR,KOROŠKA CESTA,55,,107,2,2001,1,,,39,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,1,38.5,37," Klet, shramba",,,548786.58,157853.01,2017,70
356335,1,18.12.2017,07.11.2017,64000,0,,,,,0,15.04.2025,18.12.2017,1,4,2017,70,681,POBREŽJE,MARIBOR,3070,1,,,1,,,,,,13,1947,1,,,6,1/1,,,,,,,,1271401 - Drug kmetijski del stavbe,pritličje,,6,6,-,,,550058.28,156338.89,2017,70
356335,1,18.12.2017,07.11.2017,64000,0,,,,,0,15.04.2025,18.12.2017,1,4,2017,70,681,POBREŽJE,MARIBOR,3096,1,,,1,MARIBOR,NASIPNA ULICA,71,A,,1,1947,1,,,186,1/1,,,,,,,,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,pritličje,4,186.1,85.5," Garaža | Klet, shramba | Kurilnica | Odprt balkon | Stopnišče",,,550052.57,156330.57,2017,70
356337,1,18.12.2017,12.10.2017,65000,0,,,,,0,15.04.2025,18.12.2017,1,2,2017,70,653,KOŠAKI,MARIBOR,842,1,,,1,,,,,,13,1966,1,,,17,1/1,,,,,,,,1271401 - Drug kmetijski del stavbe,pritličje,,17,17,-,,,550740.13,159717.41,2017,70
356337,1,18.12.2017,12.10.2017,65000,0,,,,,0,15.04.2025,18.12.2017,1,2,2017,70,653,KOŠAKI,MARIBOR,241,2,,,1,MARIBOR,KOŠAŠKI DOL,57,,2,1,1966,1,,,77,1/1,,,,1,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,pritličje,3,76.6,47.9, Odprta terasa,,,550742.62,159702.03,2017,70
355571,1,18.12.2017,14.11.2017,88000,0,,,,,0,15.04.2025,18.12.2017,1,4,2017,70,656,BREZJE,MARIBOR,1271,1,,,1,,,,,,13,1932,1,,,18,1/1,,,,,,,,1271401 - Drug kmetijski del stavbe,pritličje,,17.8,17.8,-,,,552289.43,156033.3,2017,70
355571,1,18.12.2017,14.11.2017,88000,0,,,,,0,15.04.2025,18.12.2017,1,4,2017,70,656,BREZJE,MARIBOR,201,1,,,1,MARIBOR,DUPLEŠKA CESTA,8,,,1,1932,1,,,95,1/1,,,,1,,,,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,pritličje,2,94.5,48," Garaža | Klet, shramba | Kurilnica | Podstrešje | Stopnišče",,,552300.66,156042.71,2017,70
355573,1,18.12.2017,14.11.2017,88000,0,,,,,1,15.04.2025,18.12.2017,1,1,2017,70,637,ROŠPOH,MARIBOR,177,1,,,1,ROŠPOH - DEL,ROŠPOH - DEL,48,A,,1,1950,1,,,203,1/1,,,1,,,,,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,nadstropje,3,203.4,59.4, Drvarnica | Garaža | Kurilnica | Odprta terasa,,,547500.94,160664.11,2017,70
355574,1,18.12.2017,14.11.2017,29000,0,,,,,1,15.04.2025,18.12.2017,1,3,2017,70,659,TABOR,MARIBOR,28,8,,,1,MARIBOR,RUŠKA CESTA,45,,8,2,1860,1,,,72,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,71.8,58.2," Klet, shramba",,,548793.86,157506.87,2017,70
355575,1,18.12.2017,15.11.2017,41000,0,,,,,0,15.04.2025,18.12.2017,1,1,2017,70,659,TABOR,MARIBOR,711,5,,,1,MARIBOR,GORKEGA ULICA,23,,5,2,1890,1,,,86,1/1,,,1,1,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,3,85.9,81.3," Klet, shramba",,,549216.23,157127.27,2017,70
302108,1,16.01.2017,02.12.2016,163000,0,,,,,1,15.04.2025,16.01.2017,1,1,2017,70,680,TEZNO,MARIBOR,5135,11,,,1,MARIBOR,ULICA HEROJA NANDETA,60,,11,2,2008,1,,,156,1/1,,,2,1,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,4,156.4,121.5, Odprt balkon | Stopnišče,,,551930.54,155040.12,2017,70
302108,1,16.01.2017,02.12.2016,163000,0,,,,,1,15.04.2025,16.01.2017,1,1,2017,70,680,TEZNO,MARIBOR,5135,20,,,1,MARIBOR,ULICA HEROJA NANDETA,60,,20,14,2008,1,,,3,1/1,,,,,,,,1274003 - Klet,klet,,2.7,2.7,-,,,551930.54,155040.12,2017,70
302108,1,16.01.2017,02.12.2016,163000,0,,,,,1,15.04.2025,16.01.2017,1,1,2017,70,680,TEZNO,MARIBOR,5135,40,,,1,MARIBOR,ULICA HEROJA NANDETA,60,,40,3,2008,1,,,12,1/1,,,,,,,,1242003 - Pokrito parkirišče,klet,,11.6,11.6,-,,,551930.54,155040.12,2017,70
302116,1,16.01.2017,07.12.2016,77000,0,,,,,1,15.04.2025,16.01.2017,1,1,2017,70,657,MARIBOR-GRAD,MARIBOR,796,1,,,1,,,,,,4,1967,1,,,15,1/1,,,,,,,,1242001 - garaža,pritličje,,15,15,-,,,549374.32,158409.88,2017,70
302116,1,16.01.2017,07.12.2016,77000,0,,,,,1,15.04.2025,16.01.2017,1,1,2017,70,657,MARIBOR-GRAD,MARIBOR,755,2,,,1,MARIBOR,STROSSMAYERJEVA ULICA,36,,2,2,1959,1,,,81,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,pritličje,3,81.4,69.2," Drvarnica | Klet, shramba | Zaprt balkon",,,549356.72,158422.57,2017,70
302118,1,16.01.2017,30.11.2016,63000,0,,,,,0,15.04.2025,16.01.2017,1,1,2017,70,659,TABOR,MARIBOR,63,56,,,1,MARIBOR,ŽOLGARJEVA ULICA,15,,3,14,2007,1,,,3,1/1,,,,,,,,1274003 - Klet,klet,,3.2,3.2,-,,,549334.69,156909.06,2017,70
302118,1,16.01.2017,30.11.2016,63000,0,,,,,0,15.04.2025,16.01.2017,1,1,2017,70,659,TABOR,MARIBOR,63,251,,,1,MARIBOR,ŽOLGARJEVA ULICA,17,,2,4,2007,1,,,12,1/1,,,,,,,,1242002 - garaža v garažni hiši,klet,,12.2,12.2,-,,,549334.69,156909.06,2017,70
302118,1,16.01.2017,30.11.2016,63000,0,,,,,0,15.04.2025,16.01.2017,1,1,2017,70,659,TABOR,MARIBOR,63,3,,,1,MARIBOR,ŽOLGARJEVA ULICA,15,,3,2,2007,1,,,52,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,1,51.8,43.1, Odprt balkon,,,549334.69,156909.06,2017,70
302888,1,16.01.2017,25.11.2016,46000,0,,,,,0,15.04.2025,16.01.2017,1,3,2017,70,658,KOROŠKA VRATA,MARIBOR,660,1,,,1,MARIBOR,KOSARJEVA ULICA,27,,1,2,1960,1,,,107,2/3,,,,1,,,,1121001 - Stanovanje v samostoječi stavbi z dvema stanovanjema,pritličje,2,107.2,56," Drvarnica | Garderoba | Klet, shramba | Sušilnica, pralnica",,,548492.12,158330.68,2017,70
302888,1,16.01.2017,25.11.2016,46000,0,,,,,0,15.04.2025,16.01.2017,1,3,2017,70,658,KOROŠKA VRATA,MARIBOR,660,2,,,1,MARIBOR,KOSARJEVA ULICA,27,,2,2,1960,1,,,79,2/3,,,,1,,,,1121001 - Stanovanje v samostoječi stavbi z dvema stanovanjema,klet,2,79,50," Garaža | Klet, shramba | Nedokončani prostori | Odprt balkon | Stopnišče",,,548492.12,158330.68,2017,70
302893,1,16.01.2017,29.11.2016,8000,0,,,,,0,15.04.2025,16.01.2017,1,1,2017,70,657,MARIBOR-GRAD,MARIBOR,2025,1,,,1,,,,,,4,1968,1,,,6,1/1,,,,,,,,1242001 - garaža,pritličje,,6,6,-,,,550099.19,157762.42,2017,70
302896,1,16.01.2017,28.11.2016,60000,0,,,,,1,15.04.2025,16.01.2017,1,1,2017,70,680,TEZNO,MARIBOR,88,60,,,1,MARIBOR,ULICA HEROJA NANDETA,56,,60,14,2007,1,,,25,1/1,,,2,,,,,1274016 - Terasa,pritličje,,24.6,24.6,-,,,551909.6,155081.99,2017,70
302896,1,16.01.2017,28.11.2016,60000,0,,,,,1,15.04.2025,16.01.2017,1,1,2017,70,680,TEZNO,MARIBOR,88,32,,,1,MARIBOR,ULICA HEROJA NANDETA,58,,32,4,2007,1,,,12,1/1,,,,,,,,1242002 - garaža v garažni hiši,klet,,12.2,12.2,-,,,551909.6,155081.99,2017,70
302896,1,16.01.2017,28.11.2016,60000,0,,,,,1,15.04.2025,16.01.2017,1,1,2017,70,680,TEZNO,MARIBOR,88,3,,,1,MARIBOR,ULICA HEROJA NANDETA,56,,3,2,2007,1,,,41,1/1,,,,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,pritličje,2,40.9,36.6," Klet, shramba",,,551909.6,155081.99,2017,70
302897,1,16.01.2017,30.11.2016,46000,0,,,,,1,15.04.2025,16.01.2017,1,1,2017,70,681,POBREŽJE,MARIBOR,398,19,,,1,MARIBOR,MAJERIČEVA ULICA,3,,19,2,1964,1,,,52,1/1,,,4,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,52,46.8," Klet, shramba | Odprt balkon",,,550939.6,157320.12,2017,70
302898,1,16.01.2017,29.11.2016,50000,0,,,,,0,15.04.2025,16.01.2017,1,1,2017,70,678,SPODNJE RADVANJE,MARIBOR,1205,115,,,1,MARIBOR,GORIŠKA ULICA,23,B,115,2,1967,1,,,56,1/1,,,4,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,55.9,49.8," Klet, shramba",,,548920.91,155619.16,2017,70
302129,1,16.01.2017,06.12.2016,4200,0,,,,,0,15.04.2025,16.01.2017,1,1,2017,70,680,TEZNO,MARIBOR,847,1,,,1,,,,,,4,1963,1,,,15,1/1,,,,,,,,1242001 - garaža,pritličje,,15,15,-,,,551431.06,155128.9,2017,70
302130,1,16.01.2017,21.11.2016,180000,0,,,,,0,15.04.2025,16.01.2017,1,4,2017,70,677,ZGORNJE RADVANJE,MARIBOR,1999,1,,,1,MARIBOR,POHORSKA ULICA,23,,,2,2005,1,,,99,1/1,,,,,,,,"1110002 - Stanovanje, ki se nahaja v krajni vrstni hiši",pritličje,5,99.2,79.4,-,,,546445.54,155530.61,2017,70
302130,1,16.01.2017,21.11.2016,180000,0,,,,,0,15.04.2025,16.01.2017,1,4,2017,70,677,ZGORNJE RADVANJE,MARIBOR,2130,1,,,1,,,,,,4,2008,1,,,12,1/1,,,,,,,,1242001 - garaža,,,12,12,-,,,546376.54,155493.61,2017,70
302130,1,16.01.2017,21.11.2016,180000,0,,,,,0,15.04.2025,16.01.2017,1,4,2017,70,677,ZGORNJE RADVANJE,MARIBOR,2018,1,,,1,,,,,,13,2005,1,,,4,1/1,,,,,,,,1271401 - Drug kmetijski del stavbe,pritličje,,4.3,4.3,-,,,546447.54,155518.61,2017,70
302147,1,16.01.2017,06.12.2016,46800,0,,,,,0,15.04.2025,16.01.2017,1,1,2017,70,659,TABOR,MARIBOR,3195,5,,,1,MARIBOR,ENDLICHERJEVA ULICA,8,,5,2,1957,1,,,62,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,3,61.8,52.8," Klet, shramba | Odprt balkon",,,548876.59,156120.51,2017,70
302172,1,16.01.2017,07.12.2016,115000,0,,,,,0,15.04.2025,16.01.2017,1,1,2017,70,658,KOROŠKA VRATA,MARIBOR,762,7,,,1,MARIBOR,GOSPOSVETSKA CESTA,35,,7,2,1954,1,,,101,1/1,,,3,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,3,101.2,90.2, Odprt balkon,,,548749.86,158130.38,2017,70
301334,1,16.01.2017,19.12.2016,93000,0,,,,,0,15.04.2025,16.01.2017,1,1,2017,70,658,KOROŠKA VRATA,MARIBOR,2171,496,,,1,MARIBOR,KOROŠKA CESTA,53,,,3,2001,1,,,13,1/1,,,,,,,,1242003 - Pokrito parkirišče,drugo,,13,13,-,,,548786.58,157853.01,2017,70
301334,1,16.01.2017,19.12.2016,93000,0,,,,,0,15.04.2025,16.01.2017,1,1,2017,70,658,KOROŠKA VRATA,MARIBOR,2171,717,,,1,MARIBOR,KOROŠKA CESTA,53,C,717,2,2001,1,,,74,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,77.7,62.9,-,,,548786.58,157853.01,2017,70
301346,1,16.01.2017,15.12.2016,60000,0,,,,,1,15.04.2025,16.01.2017,1,1,2017,70,658,KOROŠKA VRATA,MARIBOR,1105,6,,,1,MARIBOR,KOROŠKA CESTA,122,,6,2,1980,1,,,74,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,73.8,63.8," Klet, shramba | Odprta loža",,,548156.62,158163.53,2017,70
325595,1,15.06.2017,22.05.2017,55000,0,,,,,1,15.04.2025,15.06.2017,1,1,2017,70,659,TABOR,MARIBOR,1295,16,,,1,MARIBOR,LJUBLJANSKA ULICA,19,A,16,2,1969,1,,,60,1/1,,,4,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,59.9,52.7," Klet, shramba | Odprt balkon",,,549601.61,156890.48,2017,70
325596,1,15.06.2017,20.05.2017,88000,0,,,,,0,15.04.2025,15.06.2017,1,2,2017,70,676,PEKRE,MARIBOR,529,1,,,1,,,,,,13,1968,1,,,18,1/1,,,,,,,,1271401 - Drug kmetijski del stavbe,pritličje,,18.4,18.4,-,,,546005.48,155860.85,2017,70
325596,1,15.06.2017,20.05.2017,88000,0,,,,,0,15.04.2025,15.06.2017,1,2,2017,70,676,PEKRE,MARIBOR,535,1,,,1,,,,,,4,1968,1,,,17,1/1,,,,,,,,1242001 - garaža,pritličje,,17.3,17.3,-,,,546012.55,155854.92,2017,70
325596,1,15.06.2017,20.05.2017,88000,0,,,,,0,15.04.2025,15.06.2017,1,2,2017,70,676,PEKRE,MARIBOR,525,1,,,1,MARIBOR,KOSOVA ULICA,5,,,1,1968,1,,,74,1/1,,,,,,,,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,pritličje,3,73.6,58.4," Klet, shramba | Podstrešje",,,546012.31,155867.49,2017,70
325598,1,15.06.2017,19.05.2017,63500,0,,,,,1,15.04.2025,15.06.2017,1,1,2017,70,678,SPODNJE RADVANJE,MARIBOR,32,5,,,1,MARIBOR,GORIŠKA ULICA,7,,5,2,1969,1,,,69,1/1,,,,1,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,pritličje,2,68.7,60.3," Klet, shramba | Odprt balkon | Stopnišče",,,548960.94,155878.03,2017,70
299802,1,09.01.2017,19.12.2016,7855,1,4,,,,1,15.04.2025,09.01.2017,1,4,2017,70,678,SPODNJE RADVANJE,MARIBOR,2953,49,,,1,MARIBOR,LACKOVA CESTA,15,,,3,2012,1,,1,13.8,1/1,,,,,,,,1242002 - garaža v garažni hiši,klet,,13.8,13.8,-,,,547270.24,155361.59,2017,70
349386,1,15.11.2017,20.10.2017,26000,0,,,,,0,15.04.2025,15.11.2017,1,1,2017,70,658,KOROŠKA VRATA,MARIBOR,550,112,,,1,MARIBOR,VRBANSKA CESTA,14,B,112,2,1966,1,,,27,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,0,26.6,21.5,-,,,548784.64,158410.48,2017,70
349395,1,15.11.2017,13.10.2017,55000,0,,,,,0,15.04.2025,15.11.2017,1,3,2017,70,681,POBREŽJE,MARIBOR,1421,1,,,1,MARIBOR,KASPRETOVA ULICA,5,,,1,1975,1,,,174,1/2,,,,,,,,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,pritličje,5,173.7,99.7," Garaža | Klet, shramba | Kurilnica | Odprt balkon | Odprta terasa | Stopnišče",,,550508.48,156999.57,2017,70
349396,1,15.11.2017,18.10.2017,37500,0,,,,,0,15.04.2025,15.11.2017,1,3,2017,70,678,SPODNJE RADVANJE,MARIBOR,1106,1,,,1,MARIBOR,NA SOSESKI,10,,,1,1971,1,,,234,1/4,,,,,,,,"1110002 - Stanovanje, ki se nahaja v krajni vrstni hiši",pritličje,5,234,144," Drugo | Drvarnica | Garaža | Klet, shramba | Kurilnica | Odprt balkon | Odprta terasa | Stopnišče",,,548600.39,155668.9,2017,70
355189,1,18.12.2017,16.11.2017,180000,0,,,,,1,15.04.2025,18.12.2017,1,1,2017,70,658,KOROŠKA VRATA,MARIBOR,2164,65,,,1,MARIBOR,KOROŠKA CESTA,113,C,309,2,2002,1,,,129,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,mansarda,3,129,87.4," Klet, shramba | Odprt balkon | Odprta terasa",,,548188.88,158096.6,2017,70
355189,1,18.12.2017,16.11.2017,180000,0,,,,,1,15.04.2025,18.12.2017,1,1,2017,70,658,KOROŠKA VRATA,MARIBOR,2164,258,,,1,MARIBOR,KOROŠKA CESTA,113,C,,3,2002,1,,,13,1/1,,,,,,,,1242003 - Pokrito parkirišče,klet,,12.5,12.5,-,,,548188.88,158096.6,2017,70
355190,1,18.12.2017,20.11.2017,118000,0,,,,,0,15.04.2025,18.12.2017,1,2,2017,70,657,MARIBOR-GRAD,MARIBOR,894,7,,,1,MARIBOR,MLADINSKA ULICA,21,,8,2,1993,1,,,132,1/1,,,4,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,4,132.3,121.9," Klet, shramba | Odprta loža",,,549325.9,158317.23,2017,70
355190,1,18.12.2017,20.11.2017,118000,0,,,,,0,15.04.2025,18.12.2017,1,2,2017,70,657,MARIBOR-GRAD,MARIBOR,894,319,,,1,,,,,,4,1993,1,,,14,1/1,,,,,,,,1242003 - Pokrito parkirišče,klet,,14.3,14.3,-,,,549325.9,158317.23,2017,70
355191,1,18.12.2017,21.11.2017,50000,0,,,,,0,15.04.2025,18.12.2017,1,1,2017,70,680,TEZNO,MARIBOR,781,110,,,1,MARIBOR,ULICA ŠERCERJEVE BRIGADE,8,,24,2,1959,1,,,63,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,63,51.9," Klet, shramba | Odprt balkon",,,551329.39,155121.68,2017,70
355192,1,18.12.2017,20.11.2017,103000,0,,,,,1,15.04.2025,18.12.2017,1,1,2017,70,657,MARIBOR-GRAD,MARIBOR,1354,2,,,1,,,,,,4,1965,1,,,16,1/1,,,,,,,,1242001 - garaža,pritličje,,16,16,-,,,549649.1,158115.66,2017,70
355192,1,18.12.2017,20.11.2017,103000,0,,,,,1,15.04.2025,18.12.2017,1,1,2017,70,657,MARIBOR-GRAD,MARIBOR,2631,2,,,1,MARIBOR,SLOVENSKA ULICA,4,,2,2,2003,1,,,65,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,65.2,59.1, Drvarnica | Zaprta terasa,,,549645.92,158087.22,2017,70
355193,1,18.12.2017,20.11.2017,60000,0,,,,,0,15.04.2025,18.12.2017,1,1,2017,70,659,TABOR,MARIBOR,3195,8,,,1,MARIBOR,ENDLICHERJEVA ULICA,8,,8,2,1957,1,,,61,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,3,61.1,51.5," Klet, shramba | Odprt balkon",,,548876.59,156120.51,2017,70
355194,1,18.12.2017,20.11.2017,75000,0,,,,,0,15.04.2025,18.12.2017,1,1,2017,70,657,MARIBOR-GRAD,MARIBOR,939,1,,,1,,,,,,4,1995,1,,,13,1/1,,,,,,,,1242001 - garaža,drugo,,13,13,-,,,550173.56,158318.62,2017,70
355194,1,18.12.2017,20.11.2017,75000,0,,,,,0,15.04.2025,18.12.2017,1,1,2017,70,657,MARIBOR-GRAD,MARIBOR,1010,6,,,1,MARIBOR,RAZLAGOVA ULICA,27,,6,2,1954,1,,,91,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,3,91.4,82," Klet, shramba | Odprt balkon",,,550186.91,158281.62,2017,70
355206,1,18.12.2017,21.11.2017,7400,0,,,,,0,15.04.2025,18.12.2017,1,1,2017,70,659,TABOR,MARIBOR,360,1,,,1,,,,,,4,1975,1,,,14,1/1,,,,,,,,1242001 - garaža,pritličje,,14,14,-,,,549109.61,157322.14,2017,70
355207,1,18.12.2017,20.11.2017,35000,0,,,,,0,15.04.2025,18.12.2017,1,1,2017,70,678,SPODNJE RADVANJE,MARIBOR,25,64,,,1,MARIBOR,CESTA PROLETARSKIH BRIGAD,77,,26,8,1984,1,,,43,1/1,,,,,,,,1230401 - Prostori za storitvene dejavnosti,pritličje,,43,43,-,,,548102.34,156228.82,2017,70
356140,1,18.12.2017,09.11.2017,44400,0,,,,,1,15.04.2025,18.12.2017,1,1,2017,70,657,MARIBOR-GRAD,MARIBOR,1288,5,,,1,MARIBOR,MELJSKA CESTA,1,,5,2,1934,1,,,72,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,71.8,64.8," Klet, shramba",,,550323.84,158142.11,2017,70
356149,1,18.12.2017,09.11.2017,9560.57,0,,,,,0,15.04.2025,18.12.2017,1,3,2017,70,681,POBREŽJE,MARIBOR,5698,1,,,1,MARIBOR,GVAJČEVA ULICA,8,A,,1,1965,1,,,186,1/5,,,,,,,,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,pritličje,5,185.7,109.2," Garaža | Klet, shramba | Kurilnica | Odprt balkon | Odprta terasa | Podstrešje | Stopnišče",,,551475.37,156221.92,2017,70
356151,1,18.12.2017,09.11.2017,9560.57,0,,,,,0,15.04.2025,18.12.2017,1,3,2017,70,681,POBREŽJE,MARIBOR,5698,1,,,1,MARIBOR,GVAJČEVA ULICA,8,A,,1,1965,1,,,186,1/5,,,,,,,,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,pritličje,5,185.7,109.2," Garaža | Klet, shramba | Kurilnica | Odprt balkon | Odprta terasa | Podstrešje | Stopnišče",,,551475.37,156221.92,2017,70
355603,1,18.12.2017,14.11.2017,40500,0,,,,,0,15.04.2025,18.12.2017,1,1,2017,70,659,TABOR,MARIBOR,2868,430,,,1,MARIBOR,REGENTOVA ULICA,20,,430,2,1975,1,,,43,1/1,,,5,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,1,43,39.2," Klet, shramba | Odprta loža",,,549522.59,156171.49,2017,70
355604,1,18.12.2017,11.11.2017,153750,0,,,,,1,15.04.2025,18.12.2017,1,1,2017,70,680,TEZNO,MARIBOR,2421,1,,,1,MARIBOR,ULICA ROSE LUXEMBURG,50,,,1,1994,1,,,205,1/1,,,,,,,,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,pritličje,5,204.7,128.1," Garaža | Garderoba | Klet, shramba | Kurilnica | Odprta terasa | Stopnišče",,,552916.4,154441.98,2017,70
355607,1,18.12.2017,14.11.2017,55000,0,,,,,0,15.04.2025,18.12.2017,1,1,2017,70,658,KOROŠKA VRATA,MARIBOR,176,37,,,1,MARIBOR,SMETANOVA ULICA,34,,11,2,1927,1,,,74,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,74,63.8," Klet, shramba | Zaprta loža",,,548856.19,158037.99,2017,70
355625,3,18.12.2017,19.10.2017,62400,0,,,,,0,15.04.2025,18.12.2017,1,3,2017,70,659,TABOR,MARIBOR,348,105,,,1,MARIBOR,ULICA MOŠE PIJADA,24,,105,2,1964,1,,,69,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,69,55.9,-,,,549313.75,157309.23,2017,70
