ID_POSLA,VRSTA_KUPOPRODAJNEGA_POSLA,DATUM_UVELJAVITVE,DATUM_SKLENITVE_POGODBE,POGODBENA_CENA_ODSKODNINA,VKLJUCENOST_DDV,STOPNJA_DDV,DATUM_IZTEKA_LIZINGA,DATUM_PRENEHANJA_LIZINGA,OPOMBE_O_PRAVNEM_POSLU,POSREDOVANJE_NEPREMICNINSKE_AGENCIJE,DATUM_ZADNJE_SPREMEMBE_POSLA,DATUM_ZADNJE_UVELJAVITVE_POSLA,VRSTA_AKTA,TRZNOST_POSLA,LETO_x,RPE_OBCINE_SIFRA_x,SIFRA_KO,IME_KO,OBCINA,STEVILKA_STAVBE,STEVILKA_DELA_STAVBE,PARCELNA_STEVILKA_ZA_GEOLOKACIJO,INTERNA_OZNAKA_DELA_STAVBE,EVIDENTIRANOST_DELA_STAVBE,NASELJE,ULICA,HISNA_STEVILKA,DODATEK_HS,STEVILKA_STANOVANJA_ALI_POSLOVNEGA_PROSTORA,VRSTA_DELA_STAVBE,LETO_IZGRADNJE_DELA_STAVBE,STAVBA_JE_DOKONCANA,GRADBENA_FAZA,NOVOGRADNJA,PRODANA_POVRSINA,PRODANI_DELEZ_DELA_STAVBE,PRODANA_POVRSINA_DELA_STAVBE,PRODANA_UPORABNA_POVRSINA_DELA_STAVBE,NADSTROPJE_DELA_STAVBE,STEVILO_ZUNANJIH_PARKIRNIH_MEST,ATRIJ,POVRSINA_ATRIJA,OPOMBE_O_NEPREMICNINI,DEJANSKA_RABA_DELA_STAVBE,LEGA_DELA_STAVBE_V_STAVBI,STEVILO_SOB,POVRSINA_DELA_STAVBE,UPORABNA_POVRSINA,PROSTORI_DELA_STAVBE,POGODBENA_CENA_DELA_STAVBE,STOPNJA_DDV_DELA_STAVBE,E_CENTROID,N_CENTROID,LETO_y,RPE_OBCINE_SIFRA_y
370011,1,15.03.2018,11.12.2017,35886,0,,,,,0,15.04.2025,15.03.2018,1,3,2018,85,1478,GABRJE,NOVO MESTO,162,1,,,1,,,,,,13,1900,1,,,80,3/5,,,,,,,,1271202 - Hlev,pritličje,,80,80,-,,,521136.46,70897.05,2018,85
370011,1,15.03.2018,11.12.2017,35886,0,,,,,0,15.04.2025,15.03.2018,1,3,2018,85,1478,GABRJE,NOVO MESTO,375,1,,,1,,,,,,13,1947,1,,,20,3/5,,,,,,,,"1271302 - Vinska klet, zidanica",klet,,20,20,-,,,521319.4,71807.25,2018,85
376336,1,18.04.2018,15.02.2018,844.5,0,,,,,0,15.04.2025,18.04.2018,1,4,2018,85,1454,DALJNJI VRH,NOVO MESTO,490,1,,,1,NOVO MESTO,DOLENJE KAMENCE,39,,,13,1880,1,,,55,1/2,,,,,,,,1271401 - Drug kmetijski del stavbe,pritličje,,55,55, kmetijski prostor,,,511623.25,76395.1,2018,85
366165,1,14.02.2018,22.12.2017,25000,0,,,,,1,15.04.2025,14.02.2018,1,2,2018,85,1457,ŽDINJA VAS,NOVO MESTO,713,1,,,1,TRŠKA GORA,TRŠKA GORA,18,,,1,1895,1,,,33,1/1,,,,,,,,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,pritličje,2,120.6,110.9," Klet, shramba | Odprt balkon",,,514513.03,78031.06,2018,85
366165,1,14.02.2018,22.12.2017,25000,0,,,,,1,15.04.2025,14.02.2018,1,2,2018,85,1457,ŽDINJA VAS,NOVO MESTO,712,1,,,1,,,,,,13,1895,1,,,37,1/1,,,,,,,,1271401 - Drug kmetijski del stavbe,pritličje,,37,37,-,,,514506.09,78033.79,2018,85
366165,1,14.02.2018,22.12.2017,25000,0,,,,,1,15.04.2025,14.02.2018,1,2,2018,85,1457,ŽDINJA VAS,NOVO MESTO,1549,1,,,1,,,,,,13,1984,1,,,9,1/1,,,,,,,,1271401 - Drug kmetijski del stavbe,pritličje,,9,9,-,,,514493.25,78044.55,2018,85
403112,3,12.11.2018,25.09.2018,4295.96,0,,,,,0,15.04.2025,12.11.2018,1,4,2018,85,1459,HERINJA VAS,NOVO MESTO,904,1,,,1,,,,,,1,1987,1,,,258,1/15,,,,5,,,,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,drugo,0,257.5,72.1, bivalni prostor,,,516311.03,79592.59,2018,85
403112,3,12.11.2018,25.09.2018,4295.96,0,,,,,0,15.04.2025,12.11.2018,1,4,2018,85,1459,HERINJA VAS,NOVO MESTO,960,1,,,1,VRH PRI PAHI,VRH PRI PAHI,4,,,1,1960,1,,,92,1/15,,,,,,,,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,pritličje,2,91.5,57.8, bivalni prostor | klet,,,516320,79612.34,2018,85
403180,1,12.11.2018,20.09.2018,26000,0,,,,,0,15.04.2025,12.11.2018,1,2,2018,85,1486,STOPIČE,NOVO MESTO,359,1,,,1,,,,,,13,1961,1,,,62,1/1,,,,,,,,1271401 - Drug kmetijski del stavbe,pritličje,,61.8,61.8, kmetijski prostor,,,515068.79,70551.35,2018,85
403193,1,12.11.2018,14.09.2018,88000,0,,,,,0,15.04.2025,12.11.2018,1,2,2018,85,1447,GORENJA STRAŽA,NOVO MESTO,1291,73,,,1,NOVO MESTO,PODBREZNIK,110,,,3,2008,1,,,16,1/1,,,,,,,,1242002 - garaža v garažni hiši,klet,,16,16, garaža,,,510087.14,73903.88,2018,85
