ID_POSLA,VRSTA_KUPOPRODAJNEGA_POSLA,DATUM_UVELJAVITVE,DATUM_SKLENITVE_POGODBE,POGODBENA_CENA_ODSKODNINA,VKLJUCENOST_DDV,STOPNJA_DDV,DATUM_IZTEKA_LIZINGA,DATUM_PRENEHANJA_LIZINGA,OPOMBE_O_PRAVNEM_POSLU,POSREDOVANJE_NEPREMICNINSKE_AGENCIJE,DATUM_ZADNJE_SPREMEMBE_POSLA,DATUM_ZADNJE_UVELJAVITVE_POSLA,VRSTA_AKTA,TRZNOST_POSLA,LETO_x,RPE_OBCINE_SIFRA_x,SIFRA_KO,IME_KO,OBCINA,STEVILKA_STAVBE,STEVILKA_DELA_STAVBE,PARCELNA_STEVILKA_ZA_GEOLOKACIJO,INTERNA_OZNAKA_DELA_STAVBE,EVIDENTIRANOST_DELA_STAVBE,NASELJE,ULICA,HISNA_STEVILKA,DODATEK_HS,STEVILKA_STANOVANJA_ALI_POSLOVNEGA_PROSTORA,VRSTA_DELA_STAVBE,LETO_IZGRADNJE_DELA_STAVBE,STAVBA_JE_DOKONCANA,GRADBENA_FAZA,NOVOGRADNJA,PRODANA_POVRSINA,PRODANI_DELEZ_DELA_STAVBE,PRODANA_POVRSINA_DELA_STAVBE,PRODANA_UPORABNA_POVRSINA_DELA_STAVBE,NADSTROPJE_DELA_STAVBE,STEVILO_ZUNANJIH_PARKIRNIH_MEST,ATRIJ,POVRSINA_ATRIJA,OPOMBE_O_NEPREMICNINI,DEJANSKA_RABA_DELA_STAVBE,LEGA_DELA_STAVBE_V_STAVBI,STEVILO_SOB,POVRSINA_DELA_STAVBE,UPORABNA_POVRSINA,PROSTORI_DELA_STAVBE,POGODBENA_CENA_DELA_STAVBE,STOPNJA_DDV_DELA_STAVBE,E_CENTROID,N_CENTROID,LETO_y,RPE_OBCINE_SIFRA_y
357110,4,18.12.2017,30.10.2017,100000,0,,,,,0,18.12.2017,18.12.2017,1,4,2017,84,2304,NOVA GORICA,NOVA GORICA,244,1,,,1,NOVA GORICA,ULICA IVANA REGENTA,48,,,1,1975,1,,,125,1/2,,,,,,,,"1110002 - Stanovanje, ki se nahaja v krajni vrstni hiši",pritličje,4,125.4,88.5," Garaža | Garderoba | Klet, shramba | Kurilnica | Odprt balkon | Odprta loža",,,394834.12,92294.1,2017,84
339991,1,15.09.2017,03.07.2017,33000,0,,,,,0,15.04.2025,15.09.2017,1,1,2017,84,2310,OZELJAN,NOVA GORICA,688,1,,,1,,,,,,1,1948,1,,,133,1/1,,,,2,,,,"1110000 - Stanovanje, neprimerno za bivanje, v stavbi z enim stanovanjem",pritličje,0,132.9,0, Nedokončani prostori | Odprt balkon | Odprta terasa | Podstrešje,,,401456.2,89150.71,2017,84
346398,1,16.10.2017,24.08.2017,145000,0,,,,,1,15.04.2025,16.10.2017,1,2,2017,84,2304,NOVA GORICA,NOVA GORICA,439,508,,,1,NOVA GORICA,REJČEVA ULICA,9,,,4,2006,1,,,12,1/1,,,,,,,,1242003 - Pokrito parkirišče,klet,,11.5,11.5,-,,,394572.83,91835.42,2017,84
346398,1,16.10.2017,24.08.2017,145000,0,,,,,1,15.04.2025,16.10.2017,1,2,2017,84,2304,NOVA GORICA,NOVA GORICA,439,509,,,1,NOVA GORICA,REJČEVA ULICA,9,,,4,2006,1,,,12,1/1,,,,,,,,1242003 - Pokrito parkirišče,klet,,11.5,11.5,-,,,394572.83,91835.42,2017,84
346398,1,16.10.2017,24.08.2017,145000,0,,,,,1,15.04.2025,16.10.2017,1,2,2017,84,2304,NOVA GORICA,NOVA GORICA,439,322,,,1,NOVA GORICA,REJČEVA ULICA,9,,322,2,2006,1,,,71,1/1,,,3,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,3,70.5,64.4," Klet, shramba | Odprt balkon",,,394572.83,91835.42,2017,84
340018,1,15.09.2017,17.08.2017,80000,0,,,,,0,15.04.2025,15.09.2017,1,2,2017,84,2303,SOLKAN,NOVA GORICA,694,1,,,1,SOLKAN,PIRJEVČEVA ULICA,5,,1,2,1972,1,,,85,1/1,,,,1,,,,1121001 - Stanovanje v samostoječi stavbi z dvema stanovanjema,pritličje,2,85.3,58.9," Klet, shramba | Odprta terasa",,,395081.52,93043.35,2017,84
333735,2,27.07.2017,18.04.2017,142740,1,4,,,,0,15.04.2025,27.07.2017,1,4,2017,84,2304,NOVA GORICA,NOVA GORICA,2417,5,,,1,KROMBERK,CESTA 25. JUNIJA,1,J,5,8,2005,1,,0,114.2,1/1,,,1,,,,,1230104 - Prodajalna,nadstropje,,114.2,114.2,-,,,396007.45,91686.57,2017,84
333735,2,27.07.2017,18.04.2017,142740,1,4,,,,0,15.04.2025,27.07.2017,1,4,2017,84,2304,NOVA GORICA,NOVA GORICA,2417,6,,,1,KROMBERK,CESTA 25. JUNIJA,1,J,6,8,2005,1,,0,60.7,1/1,,,1,,,,,1230104 - Prodajalna,nadstropje,,60.7,60.7,-,,,396007.45,91686.57,2017,84
336531,2,17.08.2017,05.06.2017,4800,0,,,,,0,15.04.2025,17.08.2017,1,3,2017,84,2304,NOVA GORICA,NOVA GORICA,562,6,,,1,NOVA GORICA,DELPINOVA ULICA,7,A,6,5,1997,1,,,33,1/1,,,2,,,,,1274002 - Nadstrešnica,nadstropje,,33.4,33.4,-,,,394987,91596.17,2017,84
336559,1,17.08.2017,26.06.2017,99000,0,,,,,0,15.04.2025,17.08.2017,1,1,2017,84,2304,NOVA GORICA,NOVA GORICA,2391,9,,,1,NOVA GORICA,KIDRIČEVA ULICA,18,,9,2,1963,1,,,98,1/1,,,3,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,4,97.5,79.4," Klet, shramba | Odprt balkon",,,395194.23,91760.67,2017,84
