ID_POSLA,VRSTA_KUPOPRODAJNEGA_POSLA,DATUM_UVELJAVITVE,DATUM_SKLENITVE_POGODBE,POGODBENA_CENA_ODSKODNINA,VKLJUCENOST_DDV,STOPNJA_DDV,DATUM_IZTEKA_LIZINGA,DATUM_PRENEHANJA_LIZINGA,OPOMBE_O_PRAVNEM_POSLU,POSREDOVANJE_NEPREMICNINSKE_AGENCIJE,DATUM_ZADNJE_SPREMEMBE_POSLA,DATUM_ZADNJE_UVELJAVITVE_POSLA,VRSTA_AKTA,TRZNOST_POSLA,LETO_x,RPE_OBCINE_SIFRA_x,SIFRA_KO,IME_KO,OBCINA,STEVILKA_STAVBE,STEVILKA_DELA_STAVBE,PARCELNA_STEVILKA_ZA_GEOLOKACIJO,INTERNA_OZNAKA_DELA_STAVBE,EVIDENTIRANOST_DELA_STAVBE,NASELJE,ULICA,HISNA_STEVILKA,DODATEK_HS,STEVILKA_STANOVANJA_ALI_POSLOVNEGA_PROSTORA,VRSTA_DELA_STAVBE,LETO_IZGRADNJE_DELA_STAVBE,STAVBA_JE_DOKONCANA,GRADBENA_FAZA,NOVOGRADNJA,PRODANA_POVRSINA,PRODANI_DELEZ_DELA_STAVBE,PRODANA_POVRSINA_DELA_STAVBE,PRODANA_UPORABNA_POVRSINA_DELA_STAVBE,NADSTROPJE_DELA_STAVBE,STEVILO_ZUNANJIH_PARKIRNIH_MEST,ATRIJ,POVRSINA_ATRIJA,OPOMBE_O_NEPREMICNINI,DEJANSKA_RABA_DELA_STAVBE,LEGA_DELA_STAVBE_V_STAVBI,STEVILO_SOB,POVRSINA_DELA_STAVBE,UPORABNA_POVRSINA,PROSTORI_DELA_STAVBE,POGODBENA_CENA_DELA_STAVBE,STOPNJA_DDV_DELA_STAVBE,E_CENTROID,N_CENTROID,LETO_y,RPE_OBCINE_SIFRA_y
895509,1,19.02.2025,16.12.2024,330000,0,,,,,,15.04.2025,19.02.2025,1,2,2025,23,1937,HOMEC,DOMŽALE,780,1,,,1,HOMEC,V. ULICA,2,,,1,1974,1,,,212.2,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,212.2,95.6," bivalni prostor | garaža | klet | odprta terasa, balkon, loža",,,469536.85,114947.74,2025,23
958716,1,15.08.2025,16.05.2025,35285.73,0,,,,,,22.08.2025,15.08.2025,1,5,2025,23,1963,ŠTUDA,DOMŽALE,424,1,,,1,DOMŽALE,ŠTUDLJANSKA CESTA,19,a,,1,1956,1,,,60,1/3,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,60,60, bivalni prostor,,,468981.64,109649.64,2025,23
956243,1,15.07.2025,29.05.2025,240000,0,,,,,,28.07.2025,15.07.2025,1,5,2025,23,1959,DOMŽALE,DOMŽALE,795,1,,,1,VIR,ZRINJSKEGA ULICA,1,,,1,1965,1,,,115,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,115,69," bivalni prostor | garaža | klet | odprta terasa, balkon, loža",,,469455.36,113463.38,2025,23
910069,1,16.06.2025,22.05.2025,250000,0,,,,,,23.06.2025,16.06.2025,1,5,2025,23,1937,HOMEC,DOMŽALE,991,1,,,1,NOŽICE,PIONIRSKA ULICA,17,,,1,1968,1,,,243.9,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,243.9,87.4," bivalni prostor | garaža | klet | nedokončan prostor | odprta terasa, balkon, loža | tehnični prostor",,,469031.13,116353.09,2025,23
909616,1,15.06.2025,15.05.2025,315000,0,,,,,,22.06.2025,15.06.2025,1,5,2025,23,1937,HOMEC,DOMŽALE,1382,6,,,1,,,,,336,3,2012,1,,,12.3,1/1,,,,,0,,,16 - garažno parkirno mesto,pritličje,,12.3,12.3, garažni parkirni prostor,,,469121.23,114102.98,2025,23
909616,1,15.06.2025,15.05.2025,315000,0,,,,,,22.06.2025,15.06.2025,1,5,2025,23,1937,HOMEC,DOMŽALE,1379,1,,,1,PRESERJE PRI RADOMLJAH,ROJE,1,,1,2,2012,1,,,70.2,1/1,,,,,0,,,2 - stanovanje,pritličje,,70.2,64.5, bivalni prostor | klet,,,469094.87,114114.93,2025,23
909616,1,15.06.2025,15.05.2025,315000,0,,,,,,22.06.2025,15.06.2025,1,5,2025,23,1937,HOMEC,DOMŽALE,1382,7,,,1,,,,,337,3,2012,1,,,12.5,1/1,,,,,0,,,16 - garažno parkirno mesto,pritličje,,12.5,12.5, garažni parkirni prostor,,,469121.23,114102.98,2025,23
957104,1,15.07.2025,11.06.2025,138000,0,,,,,,28.07.2025,15.07.2025,1,5,2025,23,1959,DOMŽALE,DOMŽALE,2612,18,,,1,DOMŽALE,LJUBLJANSKA CESTA,65,,17,2,1966,1,,,37.7,1/1,,,,,0,,,2 - stanovanje,nadstropje,,37.7,34, bivalni prostor | klet,,,468441.28,110941.77,2025,23
972551,1,15.12.2025,24.10.2025,282117,0,,,,,,22.12.2025,15.12.2025,1,5,2025,23,1966,SELO,DOMŽALE,23,1,,,1,BIŠČE,,28,,,1,1980,1,,,135.6,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,270.1,112.8," bivalni prostor | nedokončan prostor | odprta terasa, balkon, loža | prostor z omejeno uporabo | tehnični prostor",,,469541.03,106982.42,2025,23
894331,1,06.02.2025,12.12.2024,400000,0,,,,,,15.04.2025,06.02.2025,1,1,2025,23,1959,DOMŽALE,DOMŽALE,4997,13,,,1,DOMŽALE,LJUBLJANSKA CESTA,82,,13,9,1982,1,,,121.1,1/1,,,,,0,,,7 - prehrambni gostinski obrat,nadstropje,,121.1,121.1," lokal, prodajalna",,,468619.43,111223.78,2025,23
967119,1,15.10.2025,12.09.2025,202070.92,0,,,,,,22.10.2025,15.10.2025,1,5,2025,23,1959,DOMŽALE,DOMŽALE,4512,3,,,1,DOMŽALE,MIKLOŠIČEVA ULICA,2,c,3,2,1976,1,,,86.1,1/1,,,,,0,,,2 - stanovanje,pritličje,,86.1,68," bivalni prostor | klet | zaprta terasa, balkon, loža",,,469039.99,111254.19,2025,23
898813,1,15.03.2025,28.01.2025,35000,0,,,,,,15.04.2025,15.03.2025,1,3,2025,23,1966,SELO,DOMŽALE,100,1,,,1,BIŠČE,,14,a,,1,1978,1,,,168,1/4,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,nadstropje,,168,84," bivalni prostor | garaža | klet | odprta terasa, balkon, loža",,,470177.72,107193.52,2025,23
899643,1,15.03.2025,04.02.2025,12420,0,,,,,,15.04.2025,15.03.2025,1,3,2025,23,1959,DOMŽALE,DOMŽALE,4379,49,,,1,DOMŽALE,MAČKOVCI,80,,49,8,1980,1,,,41.4,1/1,,,,,0,,,9 - poslovni del stavbe,nadstropje,,41.4,41.4, poslovni prostor,,,469195.14,110397.61,2025,23
969856,1,15.11.2025,29.09.2025,153000,0,,,,,,22.11.2025,15.11.2025,1,5,2025,23,1959,DOMŽALE,DOMŽALE,5406,30,,,1,DOMŽALE,ŽUPANČIČEVA ULICA,11,,30,2,1968,1,,,45.4,1/1,,,,,0,,,2 - stanovanje,klet,,45.4,37.7," bivalni prostor | klet | odprta terasa, balkon, loža",,,468745.65,111347.46,2025,23
957322,1,15.07.2025,13.06.2025,856862.75,0,,,,,,28.07.2025,15.07.2025,1,5,2025,23,1936,RADOMLJE,DOMŽALE,894,1,,,1,RADOMLJE,CESTA RADOMELJSKE ČETE,37,b,,1,2002,1,,,355.2,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,355.2,248.3," bivalni prostor | garaža | odprta terasa, balkon, loža | shramba, sušilnica, pralnica | tehnični prostor | zaprta terasa, balkon, loža",,,470654.81,115189.11,2025,23
902895,1,15.04.2025,03.03.2025,360000,0,,,,,,22.04.2025,15.04.2025,1,5,2025,23,1959,DOMŽALE,DOMŽALE,1588,1,,,1,DOMŽALE,TRUBARJEVA ULICA,13,,,1,1969,1,,,173.1,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,173.1,92.8," bivalni prostor | garaža | klet | odprta terasa, balkon, loža",,,468099.39,111163.6,2025,23
