ID_POSLA,VRSTA_KUPOPRODAJNEGA_POSLA,DATUM_UVELJAVITVE,DATUM_SKLENITVE_POGODBE,POGODBENA_CENA_ODSKODNINA,VKLJUCENOST_DDV,STOPNJA_DDV,DATUM_IZTEKA_LIZINGA,DATUM_PRENEHANJA_LIZINGA,OPOMBE_O_PRAVNEM_POSLU,POSREDOVANJE_NEPREMICNINSKE_AGENCIJE,DATUM_ZADNJE_SPREMEMBE_POSLA,DATUM_ZADNJE_UVELJAVITVE_POSLA,VRSTA_AKTA,TRZNOST_POSLA,LETO_x,RPE_OBCINE_SIFRA_x,SIFRA_KO,IME_KO,OBCINA,STEVILKA_STAVBE,STEVILKA_DELA_STAVBE,PARCELNA_STEVILKA_ZA_GEOLOKACIJO,INTERNA_OZNAKA_DELA_STAVBE,EVIDENTIRANOST_DELA_STAVBE,NASELJE,ULICA,HISNA_STEVILKA,DODATEK_HS,STEVILKA_STANOVANJA_ALI_POSLOVNEGA_PROSTORA,VRSTA_DELA_STAVBE,LETO_IZGRADNJE_DELA_STAVBE,STAVBA_JE_DOKONCANA,GRADBENA_FAZA,NOVOGRADNJA,PRODANA_POVRSINA,PRODANI_DELEZ_DELA_STAVBE,PRODANA_POVRSINA_DELA_STAVBE,PRODANA_UPORABNA_POVRSINA_DELA_STAVBE,NADSTROPJE_DELA_STAVBE,STEVILO_ZUNANJIH_PARKIRNIH_MEST,ATRIJ,POVRSINA_ATRIJA,OPOMBE_O_NEPREMICNINI,DEJANSKA_RABA_DELA_STAVBE,LEGA_DELA_STAVBE_V_STAVBI,STEVILO_SOB,POVRSINA_DELA_STAVBE,UPORABNA_POVRSINA,PROSTORI_DELA_STAVBE,POGODBENA_CENA_DELA_STAVBE,STOPNJA_DDV_DELA_STAVBE,E_CENTROID,N_CENTROID,LETO_y,RPE_OBCINE_SIFRA_y
412259,1,04.02.2019,26.10.2018,35000,0,,,,,0,15.04.2025,04.02.2019,1,3,2019,133,964,VELENJE,VELENJE,3278,1,,,1,,,,,,13,1700,1,,,48,1/3,,,,,,,,1271301 - Prostor za spravilo pridelka,pritličje,,48,48, kmetijski prostor,,,509772.54,135825.51,2019,133
412259,1,04.02.2019,26.10.2018,35000,0,,,,,0,15.04.2025,04.02.2019,1,3,2019,133,964,VELENJE,VELENJE,3279,1,,,1,,,,,,13,1955,1,,,18,1/36,,,,,,,,1271301 - Prostor za spravilo pridelka,pritličje,,18,18, kmetijski prostor,,,509812.5,135843.27,2019,133
412259,1,04.02.2019,26.10.2018,35000,0,,,,,0,15.04.2025,04.02.2019,1,3,2019,133,964,VELENJE,VELENJE,3276,1,,,1,VELENJE,ŠALEK,16,,,1,1700,1,,,139,1/3,,,,,,,,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,pritličje,3,138.7,106.7, bivalni prostor | klet,,,509746.88,135823.7,2019,133
415945,1,13.02.2019,19.12.2018,43392.4,0,,,,Kupec najemnik  stanovanja.,0,15.04.2025,13.02.2019,1,1,2019,133,964,VELENJE,VELENJE,3565,6,,,1,VELENJE,TOMŠIČEVA CESTA,2,,6,2,1960,1,,,62,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,61.6,55.6," bivalni prostor | klet | odprta terasa, balkon, loža",,,508958.31,135927.89,2019,133
429888,1,17.06.2019,23.11.2018,104708.01,1,3,,,,1,15.04.2025,17.06.2019,1,1,2019,133,964,VELENJE,VELENJE,4905,42,,,1,VELENJE,KOSOVELOVA ULICA,4,C,42,2,2018,1,,1,63.8,1/1,,,3,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,3,63.8,53," bivalni prostor | odprta terasa, balkon, loža",,,509864.98,136478.1,2019,133
429888,1,17.06.2019,23.11.2018,104708.01,1,3,,,,1,15.04.2025,17.06.2019,1,1,2019,133,964,VELENJE,VELENJE,4906,91,,,1,,,,,,14,2018,1,,1,3.1,1/1,,,,,,,,1274003 - Klet,klet,,3.1,3.1, klet,,,509853.9,136453.37,2019,133
429888,1,17.06.2019,23.11.2018,104708.01,1,3,,,,1,15.04.2025,17.06.2019,1,1,2019,133,964,VELENJE,VELENJE,4906,222,,,1,,,,,,3,2018,1,,1,14.4,1/1,,,,,,,,1242003 - Pokrito parkirišče,klet,,14.4,14.4, garažni parkirni prostor,,,509853.9,136453.37,2019,133
429888,1,17.06.2019,23.11.2018,104708.01,1,3,,,,1,15.04.2025,17.06.2019,1,1,2019,133,964,VELENJE,VELENJE,4906,221,,,1,,,,,,3,2018,1,,1,14.4,1/1,,,,,,,,1242003 - Pokrito parkirišče,klet,,14.4,14.4, garažni parkirni prostor,,,509853.9,136453.37,2019,133
435203,1,15.07.2019,21.05.2019,53000,0,,,,,0,15.04.2025,15.07.2019,1,1,2019,133,964,VELENJE,VELENJE,3385,21,,,1,VELENJE,STANTETOVA ULICA,28,,21,2,1984,1,,,61,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,61,49.4, bivalni prostor,,,509534.61,135749.78,2019,133
435241,1,15.07.2019,17.05.2019,78000,0,,,,,0,15.04.2025,15.07.2019,1,1,2019,133,964,VELENJE,VELENJE,2386,5,,,1,VELENJE,TOMŠIČEVA CESTA,45,,5,2,1963,1,,,69,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,3,68.6,60.2," bivalni prostor | klet | odprta terasa, balkon, loža",,,508349.16,135871.39,2019,133
