ID_POSLA,VRSTA_KUPOPRODAJNEGA_POSLA,DATUM_UVELJAVITVE,DATUM_SKLENITVE_POGODBE,POGODBENA_CENA_ODSKODNINA,VKLJUCENOST_DDV,STOPNJA_DDV,DATUM_IZTEKA_LIZINGA,DATUM_PRENEHANJA_LIZINGA,OPOMBE_O_PRAVNEM_POSLU,POSREDOVANJE_NEPREMICNINSKE_AGENCIJE,DATUM_ZADNJE_SPREMEMBE_POSLA,DATUM_ZADNJE_UVELJAVITVE_POSLA,VRSTA_AKTA,TRZNOST_POSLA,LETO_x,RPE_OBCINE_SIFRA_x,SIFRA_KO,IME_KO,OBCINA,STEVILKA_STAVBE,STEVILKA_DELA_STAVBE,PARCELNA_STEVILKA_ZA_GEOLOKACIJO,INTERNA_OZNAKA_DELA_STAVBE,EVIDENTIRANOST_DELA_STAVBE,NASELJE,ULICA,HISNA_STEVILKA,DODATEK_HS,STEVILKA_STANOVANJA_ALI_POSLOVNEGA_PROSTORA,VRSTA_DELA_STAVBE,LETO_IZGRADNJE_DELA_STAVBE,STAVBA_JE_DOKONCANA,GRADBENA_FAZA,NOVOGRADNJA,PRODANA_POVRSINA,PRODANI_DELEZ_DELA_STAVBE,PRODANA_POVRSINA_DELA_STAVBE,PRODANA_UPORABNA_POVRSINA_DELA_STAVBE,NADSTROPJE_DELA_STAVBE,STEVILO_ZUNANJIH_PARKIRNIH_MEST,ATRIJ,POVRSINA_ATRIJA,OPOMBE_O_NEPREMICNINI,DEJANSKA_RABA_DELA_STAVBE,LEGA_DELA_STAVBE_V_STAVBI,STEVILO_SOB,POVRSINA_DELA_STAVBE,UPORABNA_POVRSINA,PROSTORI_DELA_STAVBE,POGODBENA_CENA_DELA_STAVBE,STOPNJA_DDV_DELA_STAVBE,E_CENTROID,N_CENTROID,LETO_y,RPE_OBCINE_SIFRA_y
244008,1,15.01.2016,02.12.2015,127000,0,,,,,0,15.04.2025,15.01.2016,1,2,2016,50,2603,DEKANI,KOPER,9,2,,,1,DEKANI,DEKANI,9,A,2,2,1974,1,,,103,1/1,,,1,4,,,,1121001 - Stanovanje v samostoječi stavbi z dvema stanovanjema,nadstropje,4,103.3,87.7, Odprt balkon,,,405861.92,46867.18,2016,50
263131,1,17.05.2016,25.03.2016,8000,0,,,,,0,15.04.2025,17.05.2016,1,1,2016,50,2606,SEMEDELA,KOPER,5933,1,,,1,,,,,,4,1970,1,,,15,1/1,,,,,,,,1242001 - garaža,pritličje,,14.6,11.8,-,,,400254.2,44267.98,2016,50
263148,2,17.05.2016,23.03.2016,63336,0,,,,,0,15.04.2025,17.05.2016,1,4,2016,50,2605,KOPER,KOPER,673,3,,,1,KOPER,MARUŠIČEVA ULICA,16,,3,2,1850,1,,,66,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,,25.6,25.6,-,,,401004.99,45926.48,2016,50
263148,2,17.05.2016,23.03.2016,63336,0,,,,,0,15.04.2025,17.05.2016,1,4,2016,50,2605,KOPER,KOPER,673,1,,,1,KOPER,MARUŠIČEVA ULICA,16,,1,2,1850,1,,,26,1/1,,,,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,pritličje,2,65.6,37.5," Klet, shramba | Odprt balkon | Stopnišče",,,401004.99,45926.48,2016,50
263153,1,17.05.2016,13.06.2015,300,0,,,,"pokojnik umrl dne 19.02.1982, zato je datum pridobitve ta",0,15.04.2025,17.05.2016,1,3,2016,50,2597,OSP,KOPER,143,1,,,1,OSP,OSP,42,,,1,1980,1,,,245,227/1000,,,,2,,,,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,pritličje,2,245.4,153.4, Garaža | Kurilnica | Odprt balkon | Odprta terasa | Podstrešje | Stopnišče,,,410939.83,48556.5,2016,50
279618,1,02.09.2016,16.06.2016,69000,1,4,,,,1,15.04.2025,02.09.2016,1,1,2016,50,2605,KOPER,KOPER,1995,29,,,1,KOPER,ANKARANSKA CESTA,7,B,29,5,2007,1,,0,44.2,1/1,,,3,,,,,1220301 - Poslovni prostori,nadstropje,,44.2,44.2,-,,,401700.69,45920.69,2016,50
264042,3,17.05.2016,25.02.2016,76387,0,,,,,0,15.04.2025,17.05.2016,1,3,2016,50,2611,MAREZIGE,KOPER,519,2,,,1,BABIČI,BABIČI,42,D,2,2,2002,1,,,125,1/1,,,1,2,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,4,125.4,110.3, Odprt balkon,,,405116.3,41014.54,2016,50
264055,1,17.05.2016,23.03.2016,30000,0,,,,,0,15.04.2025,17.05.2016,1,2,2016,50,2590,HRIBI,KOPER,1045,3,,,1,CEREJ,CEREJ,27,,2,2,1906,1,,,55,1/1,,,,,,,,1121002 - Stanovanje v krajni vrstni hiši z dvema stanovanjema,,,54.7,54.7,-,,,403220.92,51039.26,2016,50
263181,2,17.05.2016,10.03.2016,3000,0,,,,"Nikola Bošnjak - v stečaju, ki ga zastopa upraviteljica Branka Remškar",0,15.04.2025,17.05.2016,1,3,2016,50,2607,GAŽON,KOPER,120,1,,,1,GAŽON,GAŽON,80,,,1,1800,1,,,115,1/6,,,,,,,,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,pritličje,4,213.6,114.9," Delavnica | Klet, shramba | Odprt balkon | Odprta terasa | Stopnišče | Zaprta terasa",,,398409.04,42777.5,2016,50
271991,1,14.07.2016,04.06.2016,28000,0,,,,,1,15.04.2025,14.07.2016,1,2,2016,50,2623,BORŠT,KOPER,77,1,,,1,GLEM,GLEM,10,,,1,1920,1,,,78,1/1,,,,,,,,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,drugo,0,78,62.4,-,,,404842.08,39409.2,2016,50
